metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,origin: not before,origin: not after,origin: country,origin: region,origin: settlement,origin: org,provenance: overview,provenance: former owner name(s),provenance: named place(s),acquisition: overview,acquisition: not before,acquisition: not after,acquisition: former owner name(s),acquisition: donor name(s),contents: lang(s),contents: lang code(s),contents: n items and parts,contents: title(s),contents: standard title(s),contents: subject(s),contents: author(s) referenced,music: notation,decoration: type(s),codicology: form,codicology: condition,codicology: support,codicology: watermark,codicology: extent,codicology: core folios,codicology: endleaves,codicology: later endleaves,codicology: collation,codicology: main structure,codicology: structures,codicology: foliation,palaeography: hands,palaeography: script,palaeography: main script,palaeography: execution,palaeography: medium,binding: overview,binding: contemporary,binding: not before,binding: not after,binding: certainty,binding: max height,binding: min height,binding: max width,binding: min width,binding: max depth,binding: min depth,binding: unit,leaves: max height,leaves: min height,leaves: max width,leaves: min width,leaves: unit,text block: max cols,text block: min cols,text block: max height,text block: min height,text block: max width,text block: min width,text block: unit,text block: max lines,text block: min lines,text block: medium,text block: top line
manuscript_3962,,Islamic_Arabic_752,,manuscript,,Islamic_Arabic_752,1863,1874,,,,,,,,,,,,,,ar,5.0,Commentary on Khulāṣat al-ḥisāb; Khulāṣat al-ḥisāb; Fatḥ al-mubdiʿ; Al-muqniʿ fī ʿilm al-jabr wa al-muqābalah; al-tuḥfah; al-Urjūzah al-Yāsamīnīyah; Mukhtaṣar fī ʿilm al-raqm wal-ḥisāb; Kashf al-ḥijāb fī ʿilm al-ḥisāb,,,"ʿUmar ibn Aḥmad al-Māʾī al-Çillī, d. before 1700 ; Anṣārī, Zakarīyā ibn Muḥammad, ca. 1423-ca. 1520 أنصاري، زكريابن محمد ; Sibṭ al-Māridīnī, Badr al-Dīn Muḥammad ibn Muḥammad, 1423-1506 سبط المارديني، محمد بن محمد، 826-912 ه ; Anonymous ; Bustānī, Buṭrus ibn Būlus البستاني، بطرس بن بولس، 1234-1300 هـ",,rubrication illustration border other,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,19.7,19.7,14.5,14.5,cm,1.0,1.0,,,,,,0.0,0.0,,
manuscript_3920,,Islamic_Arabic_587,,manuscript,,Islamic_Arabic_587,1501,1600,,,,,,,,,,,,,,ar,1.0,Mukhtaṣar ṣaḥīḥ Muslim; مختصر صحيح مسلم,,,"Mundhirī, ʻAbd al-ʻAẓīm ibn ʻAbd al-Qawī, 1185-1258 المنذري، عبد العظيم بن عبد القوي، 581-656 هـ",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,26.9,26.9,18.3,18.3,cm,1.0,1.0,,,,,,14.0,14.0,,
manuscript_3923,,Islamic_Arabic_593,,manuscript,,Islamic_Arabic_593,1903,1903,,,,,,,,,,,,,,ar,1.0,Jawāhir al-nuṣūṣ fī ḥall kalamāt al-Fuṣūṣ; جواهر النصوص في حل كلات الفصوص; Fuṣūṣ al-ḥikam فصوص الحكم,,,"Nābulusī, ʿAbd al-Ghanī ibn Ismāʿīl, 1641-1731 النابلسي، عبد الغني بن إسماعيل، 1050-1143 هـ",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,16.7,16.7,13.0,13.0,cm,1.0,1.0,,,,,,19.0,19.0,,
manuscript_3680,,Islamic_Arabic_1287,,manuscript,,Islamic_Arabic_1287,1801,1900,,,,,,,,,,,,,,ar,1.0,Fatḥ al-mubdiʿ; Al-muqniʿ fī ʿilm al-jabr wa al-muqābalah,,,"Anṣārī, Zakarīyā ibn Muḥammad, ca. 1423-ca. 1520 أنصاري، زكريابن محمد",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,22.8,22.8,18.5,18.5,cm,1.0,1.0,,,,,,23.0,23.0,,
manuscript_3909,,Islamic_Arabic_550,,manuscript,,Islamic_Arabic_550,1701,1800,,,,,,,,,,,,,,ar,1.0,Sharḥ al-fuṣūl al-muhimma fī ʿilm mīrāth al-umma; Targhīb al-rāʾiḍ fī al-farāʾid,,,"Sibṭ al-Māridīnī, Badr al-Dīn Muḥammad ibn Muḥammad, 1423- أسبط المارديني، محمد بن محمد، 826-912 هـ",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,21.0,21.0,15.5,15.5,cm,1.0,1.0,,,,,,27.0,27.0,,
manuscript_3805,,Islamic_Arabic_236,,manuscript,,Islamic_Arabic_236,1401,1800,,,,,,,,,,,,,,ar,1.0,Kitāb yawāqīt al-mawāqīt fī madḥ al-shayʾ wa-dhammihī; Qaṣīdah,,,"Thaʿālibī, ʿAbd al-Malik ibn Muḥammad, 961 or 962-1037 or 1038",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,16.4,16.4,12.5,12.5,cm,1.0,1.0,,,,,,15.0,15.0,,
manuscript_3910,,Islamic_Arabic_551,,manuscript,,Islamic_Arabic_551,1694,1694,,,,,,,,,,,,,,ar,1.0,al-ʿiqd al-naḍīd fī sharḥ al-waṣīd; Ḥirz al-amānī wa-wajh al-tahānī,,,"Shams al-Dīn Abū ʿAbdallāh Muḥammad ibn Aḥmad ibn Aḥmad ibn ʿUmāra al-Ghassānī al-Andalusī al-Bargī, lived in the 10th/16th century (?)",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,21.3,21.3,15.6,15.6,cm,1.0,1.0,,,,,,13.0,13.0,,
manuscript_3908,,Islamic_Arabic_545,,manuscript,,Islamic_Arabic_545,1752,1752,,,,,,,,,,,,,,ar,1.0,Wafāt al-Ḥusayn; Dhikr maqtal sayyidinā wa-mawlānā al-Ḥusayn ibn ʿAlī; وفات الخسين,,,"Abū Mikhnaf, -774 أبو مخنف الأزدي، لوط بن يحيى، ت. 157 هـ",,rubrication illustration border,codex,Evidence of historical worm damage and old repairs.,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,20.6,20.6,15.3,15.3,cm,1.0,1.0,,,,,,11.0,11.0,,
manuscript_3614,,Islamic_Arabic_1084,,manuscript,,Islamic_Arabic_1084,1867,1868,,,,,,,,,,,,,,ar,1.0,Commentary; Tafsīr al-Jalālayn تفسير الجلالين,,,"Aḥmad ibn Muḥammad al-Khalwatī al-Ṣāwī, d. 1241/1825",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,21.3,21.3,16.1,16.1,cm,1.0,1.0,,,,,,21.0,21.0,,
manuscript_3995,,Islamic_Arabic_948,,manuscript,,Islamic_Arabic_948,1701,1800,,,,,,,,,,,,,,ar,1.0,Al-sabʿīyāt fī mawāʿiẓ al-barīyāt,,,"Abū Naṣr Muḥammad ibn ʿAbd al-Raḥmān al-Hamadhānī, -1493",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,22.1,22.1,12.5,12.5,cm,1.0,1.0,,,,,,23.0,23.0,,
manuscript_4004,,Islamic_Arabic_974,,manuscript,,Islamic_Arabic_974,1615,1615,,,,,,,,,,,,,,ar,1.0,al-Tanwīr fī isqāṭ al-tadbīr; التنوير في إسقاط التدبير,,,"Ibn ʿAṭāʾ Allāh, Aḥmad ibn Muḥammad, -1309 ابن عطاء الله الاسكندري، أحمد بن محمد، ت. 709 هـ",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,21.0,21.0,14.6,14.6,cm,1.0,1.0,,,,,,16.0,16.0,,
manuscript_3935,,Islamic_Arabic_627,,manuscript,,Islamic_Arabic_627,1875,1875,,,,,,,,,,,,,,ar,1.0,Commentary; Mujmalat al-maṭlūb fī ʿamal al-juyūb; Risālah fī al-ʿamal bi-al-rubʿ al-mujayyab,,,"Ḥanafī, ʻAlī ibn Māmī علي بن مامي الحنفي",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,24.9,24.9,17.7,17.7,cm,1.0,1.0,,,,,,21.0,21.0,,
manuscript_3785,,Islamic_Arabic_169,,manuscript,,Islamic_Arabic_169,1694,1694,,,,,,,,,,,,,,ar,1.0,Sirāj al-qāriʾ al-mubtadiʾ wa-tadhkīr al-muqriʾ; سراج القارى المبتدي و تذكرة المقرى المنتهي; Ḥirz al-amānī wa-wajh al-tahānī,,,"Ibn al-Qāṣiḥ, ʿAlī ibn ʿUthmān, 1316 or 1317-1398 or 1399 ابن القاصح، علي بن عثمان، 716-801 هـ",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,21.0,21.0,16.1,16.1,cm,1.0,1.0,,,,,,19.0,19.0,,
manuscript_3974,,Islamic_Arabic_828,,manuscript,,Islamic_Arabic_828,1630,1630,,,,,,,,,,,,,,ar,1.0,al-Insān al-kāmil fī maʿrifat al-awākhir wa-al-awāʾil; الانسان الكامل فى معرفة الاواخر و الاوائل,,,"Jīlī, ʿAbd al-Karīm ibn Ibrāhīm, b. 1365 or 6 الجيلي ، عبد الكريم بن إبراهيم",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,21.0,21.0,14.8,14.8,cm,1.0,1.0,,,,,,25.0,25.0,,
manuscript_3636,,Islamic_Arabic_1133,,manuscript,,Islamic_Arabic_1133,1761,1761,,,,,,,,,,,,,,ar,1.0,Ḥayāt al-ḥayawān al-kubrā; حيوة الحيوان; حياة الحيوان,,,"Damīrī, Muḥammad ibn Mūsā, 1341?-1405 كمال الدين ابو عبد الله محمد بن موسى الدميري",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,31.5,31.5,19.3,19.3,cm,1.0,1.0,,,,,,29.0,29.0,,
manuscript_3869,,Islamic_Arabic_380,,manuscript,,Islamic_Arabic_380,1801,1900,,,,,,,,,,,,,,ar,1.0,al-iksīr; Al-ḥizb al-kabīr,,,Muḥammad (ibn) Maḥmūd ibn ʿAlī al-Dāmūnī محمد محمود بن علي الدموني,,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,24.6,24.6,17.1,17.1,cm,1.0,1.0,,,,,,27.0,27.0,,
manuscript_3875,,Islamic_Arabic_394,,manuscript,,Islamic_Arabic_394,1601,1689,,,,,An ownership note on the back of the binding states that the manuscript came in the possession of Muḥammad ibn Shubān al-Qabānī al-Shāfiʿī al-Shāmī al-Maydānī in Jumādā II 1100,Muḥammad ibn Shubān al-Qabānī al-Shāfiʿī al-Shāmī al-Maydānī,,,,,,,,ar,1.0,"A work of ethical character, urging believers to lead virtuous lives and extolling various virtues",,,Anonymous,,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,17.5,17.5,13.6,13.6,cm,1.0,1.0,,,,,,15.0,15.0,,
manuscript_3720,,Islamic_Arabic_1443,,manuscript,,Islamic_Arabic_1443,1801,1900,,,,,,,,,,,,,,ar,2.0,Risāla fī ʿilm al-jighrāfiya; Tahdhīb al-farāʾiḍ fī qawāʿid ʿilm al-farāʾiḍ,,,"ʿAlī al-Çelebī al-Qarālī (al-Ghazzālī?), dates unknown ; ʿAlī al-Çelebī al-Qarālī (al-Ghazzālī?), dates unknown",,rubrication illustration border other,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,23.7,23.7,18.5,18.5,cm,1.0,1.0,,,,,,15.0,15.0,,
manuscript_3689,,Islamic_Arabic_1331,,manuscript,,Islamic_Arabic_1331,1701,1800,,,,,,,,,,,,,,ar,1.0,Dīwān al-dawāwīn wa-rayḥān al-rayāhīn,,,"Nābulusī, ʿAbd al-Ghanī ibn Ismāʻīl, 1641-1731 النابلسي، عبد الغني بن اسماعيل",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,21.1,21.1,15.4,15.4,cm,1.0,1.0,,,,,,27.0,27.0,,
manuscript_3870,,Islamic_Arabic_382,,manuscript,,Islamic_Arabic_382,1758,1758,,,,,,,,,,,,,,ar,1.0,Kitāb sharḥ al-tuffāhah fī ʿilm al-misāḥa; كتاب شرح التفاحة في علم المساحة; Al-tuffāḥah fī ʿilm al-misāḥah التفاحة في علم المساحة,,,"Dimashqī, ʿAbd al-Laṭīf ibn Aḥmad دمشقي، عبد اللطيف بن احمد",,rubrication illustration border,codex,"Slight browning of paper, otherwise good condition.",chart,,,,,,,,,"Catchwords on each leaf, lower left verso. Modern foliation in pencil, upper left recto.",,naskh,naskh,,,,,,,,,,,,,,,21.5,21.5,15.9,15.9,cm,1.0,1.0,,,,,,23.0,23.0,,
manuscript_3730,,Islamic_Arabic_1482,,manuscript,,Islamic_Arabic_1482,1801,1900,,,,,,,,,,,,,,ar,1.0,Mawāzīn al-qaṣirīn min al-rijāl,,,"Shaʿrānī, ʿAbd al-Wahhāb ibn Aḥmad, ca. 1493-1565 or 1566 الشعراني، عبد الوهاب بن أحمد، 898-973 هـ",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,22.4,22.4,16.2,16.2,cm,1.0,1.0,,,,,,27.0,27.0,,
manuscript_3734,,Islamic_Arabic_1496,,manuscript,,Islamic_Arabic_1496,1801,1900,,,,,,,,,,,,,,ar,1.0,Extract from a larger work on astronomy,,,Anonymous,,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,17.0,17.0,11.3,11.3,cm,1.0,1.0,,,,,,15.0,15.0,,
manuscript_3856,,Islamic_Arabic_341,,manuscript,,Islamic_Arabic_341,1857,1857,,,,,,,,,,,,,,ar,1.0,Al-minaḥ al-ilāhīya wa al-hibāt al-rabbānīya,,,"Maḥmūd ibn Muḥammad al-Ḥanbalī al-Faiyūmī al-Madīnī, lived in the 19th century",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,24.0,24.0,17.1,17.1,cm,1.0,1.0,,,,,,25.0,25.0,,
manuscript_3631,,Islamic_Arabic_1119,,manuscript,,Islamic_Arabic_1119,1927,1928,,,,,,,,,,,,,,ar,1.0,Ṣināʿat ʿilm al-mūsīqī,,,"Muḥammad ibn Muḥammad al-Ṭarkhānī, living probably 4th/10th century",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,26.2,26.2,19.4,19.4,cm,1.0,1.0,,,,,,19.0,19.0,,
manuscript_3789,,Islamic_Arabic_194,,manuscript,,Islamic_Arabic_194,1568,1568,,,,,"On the title page are inscriptions by two owners: ʿAlī ibn Ṣalāḥ al-Dīn with the date 1012, and Walī al-Dīn ibn Muḥammad Bisṭāwī with the date 1151. There is also a note of reading by a Salīm with the date 29th Shawwāl 1151.",ʿAlī ibn Ṣalāḥ al-Dīn; Walī al-Dīn ibn Muḥammad Bisṭāwī,,,,,,,,ar,1.0,Bahjat al-asrār wa-maʿdan al-anwār; بهجة الاسرار و معدن الانوار,,,"Shaṭṭanūfī, ʻAlī ibn Yūsuf, 1246?-1314 الشطنوفي، علي بن يوسف، 644-713 هـ",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,30.7,30.7,19.8,19.8,cm,1.0,1.0,,,,,,23.0,23.0,,
manuscript_3934,,Islamic_Arabic_625,,manuscript,,Islamic_Arabic_625,1317,1317,,,,,"The following owners' signatures may be of some interest for the history of Islamic mathematics: Muḥammad ibn ʿAlī al-Gharāqī al-Qādirī, 805/1402 ( fol.3r) ʿAbd al-Raḥmān al-Ṭūlūnī al-Muwaqqit, 1055/1645 () fol. 1r ʿAlī ibn Yūsuf al-Rifāʿī al-Ṭūlūnī al-Ṭablāwī, 1066/1656 ( ff. 1r and 5r)","Muḥammad ibn ʿAlī al-Gharāqī al-Qādirī, 805/1402 (fol.3r); ʿAbd al-Raḥmān al-Ṭūlūnī al-Muwaqqit, 1055/1645 ( fol. 1r; ʿAlī ibn Yūsuf al-Rifāʿī al-Ṭūlūnī al-Ṭablāwī, 1066/1656 (ff. 1r and 5r)",,,,,,,,ar,1.0,Zīj,,,"Ibn al-Shāṭir, ʿAlī ibn Ibrāhīm, 1304-1375 ابن الشاطر، علي بن إبراهيم، 704-777 هـ",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,17.2,17.2,13.2,13.2,cm,1.0,1.0,,,,,,0.0,0.0,,
manuscript_4001,,Islamic_Arabic_962,,manuscript,,Islamic_Arabic_962,1801,1900,,,,,,,,,,,,,,ar,1.0,Al-manāfiʿ al-bayyinah,,,Anonymous,,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,16.0,16.0,11.4,11.4,cm,1.0,1.0,,,,,,15.0,15.0,,
manuscript_3682,,Islamic_Arabic_1290,,manuscript,,Islamic_Arabic_1290,1701,1800,,,,,,,,,,,,,,ar,1.0,Sīrat al-nabī,,,Anonymous,,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,21.0,21.0,15.7,15.7,cm,1.0,1.0,,,,,,21.0,21.0,,
manuscript_3795,,Islamic_Arabic_209,,manuscript,,Islamic_Arabic_209,1701,1800,,,,,,,,,,,,,,ar,1.0,al-anwār al-ilāhīyah; الانوار الالهية; Umm al-barāhīn; ʿAqīdat ahl al-tawḥīd al-ṣuġrah,,,"Nābulusī, ʿAbd al-Ghanī ibn Ismāʿīl, 1641-1731 النابلسي، عبد الغني بن إسماعيل، 1050-1143 هـ",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,21.6,21.6,15.9,15.9,cm,1.0,1.0,,,,,,21.0,21.0,,
manuscript_3679,,Islamic_Arabic_1284,,manuscript,,Islamic_Arabic_1284,1301,1400,,,,,,,,,,,,,,ar,1.0,Kāmil al-ṣināʿah al-ṭibbīyah; كامل الصناعة الطبية,,,"Majūsī, ʿAlī ibn al-ʿAbbās المجوسي، علي بن العباس",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,24.3,24.3,16.2,16.2,cm,1.0,1.0,,,,,,19.0,19.0,,
manuscript_3911,,Islamic_Arabic_553,,manuscript,,Islamic_Arabic_553,1860,1860,,,,,,,,,,,,,,ar,1.0,Al-jawhar al-maḥbūk fī ṭarīq al-sulūk,,,"Ḥamawī, Alī ibn ʿAṭīyah, -1530 علوان بن عطية، ت. 936 هـ",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,22.0,22.0,16.3,16.3,cm,1.0,1.0,,,,,,15.0,15.0,,
manuscript_3800,,Islamic_Arabic_221,,manuscript,,Islamic_Arabic_221,1671,1671,,,,,On fol. 1r is the half-obliterated inscription of an owner.,,,,,,,,,ar,1.0,ḥāwī al-mukhtaṣarāt fī al-ʿamal bi-rubʿ al-muqanṭarāt; حاوي المختصرات في العمل بربع المقنطرات; Al-waraqāt,,,"Sibṭ al-Māridīnī, Badr al-Dīn Muḥammad ibn Muḥammad, 1423- أسبط المارديني، محمد بن محمد، 826-912 هـ",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,20.4,20.4,15.0,15.0,cm,1.0,1.0,,,,,,23.0,23.0,,
manuscript_3804,,Islamic_Arabic_234,,manuscript,,Islamic_Arabic_234,1601,1700,,,,,,,,,,,,,,ar,1.0,Al-ḥawāshī al-mufahhimah fī sharḥ al- Muqaddimah; الحواشي المفهمة في شرخ المقدمة; Al-durrah al-muḍīʾah fī qirāʾāt al-aʾimma al-thalāthah al-marḍīyah الدرة المضيئة فى قراءات الائمة الثلاثة المرضية,,,"Ibn al-Jazarī, Aḥmad ibn Muḥammad, 1378 or 9-ca. 1432 ابن الجزري، أحمد بن محمد، 780- حو. 835 هـ",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,18.6,18.6,13.8,13.8,cm,1.0,1.0,,,,,,23.0,23.0,,
manuscript_3922,,Islamic_Arabic_591,,manuscript,,Islamic_Arabic_591,1601 1718,1719 1719,,,,,,,,,,,,,,ar,1.0,Tuḥfat al-anām fī faḍāʾil al-Shām; تحفة الأنام في فضائل الشام,,,"Ibn al-Imām, -ca. 1595 Shams-al-Din abu al-ʿAbbās Aḥmad ibn Muḥammad Jalāl-al-Dīn al-Buṣrawi ابن الامام",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,16.4,16.4,11.0,11.0,cm,1.0,1.0,,,,,,19.0,19.0,,
manuscript_3611,,Islamic_Arabic_1078,,manuscript,,Islamic_Arabic_1078,1701,1800,,,,,,,,,,,,,,ar,1.0,Dalāʾil al-khayrāt wa-shawāriq al-anwār fī dhikr al-ṣalāt ʿalá al-nabī al-mukhtār; دلائل الخيرات وشوارق الانوار في ذكر الصلوة على النبي المختار,,,"Jazūlī, Muḥammad ibn Sulaymān, -1465 الجزولي، محمد بن سليمان، 807-870 هـ",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,18.3,18.3,11.4,11.4,cm,1.0,1.0,,,,,,9.0,9.0,,
manuscript_3938,,Islamic_Arabic_630,,manuscript,,Islamic_Arabic_630,1801,1900,,,,,,,,,,,,,,ar,1.0,Part of a treatise on alchemy,,,Anonymous,,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,25.5,25.5,17.8,17.8,cm,1.0,1.0,,,,,,28.0,28.0,,
manuscript_3932,,Islamic_Arabic_618,,manuscript,,Islamic_Arabic_618,1572,1572,,,,,,,,,,,,,,ar,2.0,Al-bishārah wa-al-nidhārah fī taʿbīr al-ruʾyā wa-al-murāqaba; كـتـاب الـمـواقـف و يـلـيـه كـتـاب الـمـخـاطـبـات; Short treatise on divination from the throbbing of various parts of the body,,,"Kharkūshī, ʿAbd al-Malik ibn Muḥammad, -1016 الخركوشي، عبد الملك بن محمد، ت. 407 هـ ; Anonymous",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,19.7,19.7,15.1,15.1,cm,1.0,1.0,,,,,,21.0,21.0,,
manuscript_3783,,Islamic_Arabic_1681,,manuscript,,Islamic_Arabic_1681,1701,1800,,,,,,,,,,,,,,ar,1.0,Fatḥ rabb al-barīyah ʿalā matn al-Sakhāwīyah; Mukhtaṣar fī ʿilm al-ḥisāb,,,"Maḥallī, Ḥusayn ibn Muḥammad, -1757 المحلي، حسين بن محمد، ت. 1170 هـ",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,23.1,23.1,16.6,16.6,cm,1.0,1.0,,,,,,29.0,29.0,,
manuscript_3630,,Islamic_Arabic_1118,,manuscript,,Islamic_Arabic_1118,1400,1429,,,,,,,,,,,,,,ar,1.0,al-Jāmiʿ al-ṣaḥīḥ; الجامع الصحيح,,,"Bukhārī, Muḥammad ibn Ismāʻīl, 810-870 البخاري، محمد بن إسماعيل، 194-256 هـ",,rubrication,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,27.3,27.3,18.1,18.1,cm,1.0,1.0,,,,,,15.0,15.0,,
manuscript_3635,,Islamic_Arabic_1130,,manuscript,,Islamic_Arabic_1130,1927,1927,,,,,,,,,,,,,,ar,1.0,Kitāb ḥusn al-jam fī-mā qīla fī qaṣr al-Shāmaʿ,,,"Ṣabbāgh, Mīkhāʾīl ibn Niqūlā, 1775 or 1776-1816 صباغ، ميخائيل ابن نقولا",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,26.0,26.0,19.1,19.1,cm,1.0,1.0,,,,,,19.0,19.0,,
manuscript_3969,,Islamic_Arabic_803,,manuscript,,Islamic_Arabic_803,1799,1799,,,,,,,,,,,,,,ar,1.0,"Excerpt of Al-ibtihāj bi-al-kalām ʿalá al-isrāʾ wa-al-miʿrāj by Ghayṭī, Muḥammad ibn Aḥmad, 1504 or 5-1573 or 4 الغيطي، نجم الدين محمد بن احمد بن علي ; Al-ibtihāj bi-al-kalām ʿalá al-isrāʾ wa-al-miʿrāj",,,"Madābighī, Ḥasan ibn ʿAlī, -1756 or 1757",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,22.5,22.5,16.2,16.2,cm,1.0,1.0,,,,,,25.0,25.0,,
manuscript_3855,,Islamic_Arabic_340,,manuscript,,Islamic_Arabic_340,1902,1902,,,,,,,,,,,,,,ar,1.0,Kitāb fī al-ṭibb limuʿālajat al-amrād,,,"ʿAbdalḥayy al-Kīlānī, lived in the late 19th century",,rubrication illustration border,codex,,chart,,,,,,,,,Catchwords in red.,,naskh,naskh,,,,,,,,,,,,,,,23.8,23.8,16.8,16.8,cm,1.0,1.0,,,,,,25.0,25.0,,
manuscript_3865,,Islamic_Arabic_368,,manuscript,,Islamic_Arabic_368,1801,1900,,,,,,,,,,,,,,ar,1.0,Qaṣīdat al-miʿrāj al-sharīf,,,Muḥammad al-Abyārī,,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,17.0,17.0,12.2,12.2,cm,1.0,1.0,,,,,,10.0,10.0,,
manuscript_3871,,Islamic_Arabic_383,,manuscript,,Islamic_Arabic_383,1647,1647,,,,,,,,,,,,,,ar,1.0,Nūr al-ʿayn; نور العين; Silk al-ʿayn li-idhhāb al-ghayn,,,"Ḥamawī, Alī ibn ʿAṭīyah, -1530 علوان بن عطية، ت. 936 هـ",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,21.9,21.9,15.9,15.9,cm,1.0,1.0,,,,,,24.0,24.0,,
manuscript_3868,,Islamic_Arabic_378,,manuscript,,Islamic_Arabic_378,1601,1700,,,,,,,,,,,,,,ar,1.0,Kitāb al-mawāqif wa-yalīhi kitāb al-mukhāṭabāt; كـتـاب الـمـواقـف و يـلـيـه كـتـاب الـمـخـاطـبـات,,,"Niffarī, Muḥammad ibn ʿAbd al-Jabbār, -965 النفري، محمد بن عبد الجبار، ت. 354 هـ",,rubrication illustration border,codex,"Old repairs to some of the page corners, otherwise good condition.",chart,,,,,,,,,"Catchwords on each leaf, lower left verso Modern foliation in pencil, upper left recto",,naskh,naskh,,,,,,,,,,,,,,,25.7,25.7,16.6,16.6,cm,1.0,1.0,,,,,,27.0,27.0,,
manuscript_3733,,Islamic_Arabic_1493,,manuscript,,Islamic_Arabic_1493,1624,1624,,,,,,,,,,,,,,ar,1.0,Tanbīh al-mughtarrīn fī al-qarn al-ʿāshir ʿalá mā khalafū fīhi salafahum al-ṭāhir,,,"Shaʿrānī, ʿAbd al-Wahhāb ibn Aḥmad, ca. 1493-1565 or 1566 الشعراني، عبد الوهاب بن أحمد، 898-973 هـ",,rubrication illustration border,codex,,chart,,,,,,,,,,,naskh,naskh,,,,,,,,,,,,,,,20.3,20.3,14.2,14.2,cm,1.0,1.0,,,,,,21.0,21.0,,
