metadata: record UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,metadata: crArk,metadata: ieArk,metadata: SCN,metadata: TM,metadata: PR,metadata: diktyon,record: history,record: source,record: most recent change,availability: availability statement,surrogates: full digital facsimile(s),surrogates: full digital facsimile URI(s),surrogates: full iiif manifest,surrogates: partial digital facsimile(s),surrogates: partial digital facsimile URI(s),surrogates: partial iiif manifest,printed resources: bibliography,printed resources: URI(s),printed resources: ID(s),online resources: JONAS URI,online resources: bibliography,online resources: URI(s)
Add_222_record_1,manuscript_68,,Add_222,,manuscript,,Add_222,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_223_record_1,manuscript_69,,Add_223,,manuscript,,Add_223,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_224_record_1,manuscript_70,,Add_224,,manuscript,,Add_224,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_225_record_1,manuscript_71,,Add_225,,manuscript,,Add_225,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_229_record_1,manuscript_72,,Add_229,,manuscript,,Add_229,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_230_record_1,manuscript_73,,Add_230,,manuscript,,Add_230,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_231_record_1,manuscript_74,,Add_231,,manuscript,,Add_231,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_232_record_1,manuscript_75,,Add_232,,manuscript,,Add_232,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_233_record_1,manuscript_76,,Add_233,,manuscript,,Add_233,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_234_record_1,manuscript_77,,Add_234,,manuscript,,Add_234,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_235_record_1,manuscript_78,,Add_235,,manuscript,,Add_235,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_238_record_1,manuscript_79,,Add_238,,manuscript,,Add_238,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_239_record_1,manuscript_80,,Add_239,,manuscript,,Add_239,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_240_record_1,manuscript_81,,Add_240,,manuscript,,Add_240,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_241_record_1,manuscript_82,,Add_241,,manuscript,,Add_241,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_242_record_1,manuscript_83,,Add_242,,manuscript,,Add_242,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_243_record_1,manuscript_84,,Add_243,,manuscript,,Add_243,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_244_record_1,manuscript_85,,Add_244,,manuscript,,Add_244,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_245_record_1,manuscript_86,,Add_245,,manuscript,,Add_245,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_246_record_1,manuscript_87,,Add_246,,manuscript,,Add_246,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_247_record_1,manuscript_88,,Add_247,,manuscript,,Add_247,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_248_record_1,manuscript_89,,Add_248,,manuscript,,Add_248,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_249_record_1,manuscript_90,,Add_249,,manuscript,,Add_249,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_250_record_1,manuscript_91,,Add_250,,manuscript,,Add_250,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_252_record_3,manuscript_92,,Add_252,,manuscript,,Add_252,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_253_record_1,manuscript_93,,Add_253,,manuscript,,Add_253,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_254_record_1,manuscript_94,,Add_254,,manuscript,,Add_254,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
Add_260_record_1,manuscript_95,,Add_260,,manuscript,,Add_260,,,,,,,"Manuscript description based on abbreviated by the OCIMCO project team. E. G. Browne: A hand-list of the Muhammadan manuscripts, including all those written in the Arabic character, preserved in the Library of the University of Cambridge. Cambridge, 1900 E. G. Browne: A catalogue of the Persian manuscripts in the Library of the University of Cambridge. Cambridge, 1896",,2020-07-06,,False,,,False,,,,,,,,
